,track_id,start,duration,confidence
211,0KFAM8DHNyrJq4mcPQzPkR,114.84941,0.72036,0.725
212,0KFAM8DHNyrJq4mcPQzPkR,115.56977,0.72603,0.596
213,0KFAM8DHNyrJq4mcPQzPkR,116.2958,0.73138,0.788
214,0KFAM8DHNyrJq4mcPQzPkR,117.02717,0.73427,0.51
215,0KFAM8DHNyrJq4mcPQzPkR,117.76145,0.73286,0.089
216,0KFAM8DHNyrJq4mcPQzPkR,118.4943,0.73678,0.128
217,0KFAM8DHNyrJq4mcPQzPkR,119.23108,0.73732,0.807
218,0KFAM8DHNyrJq4mcPQzPkR,119.9684,0.73193,0.5
219,0KFAM8DHNyrJq4mcPQzPkR,120.70033,0.72708,0.684
220,0KFAM8DHNyrJq4mcPQzPkR,121.42742,0.71784,0.55
221,0KFAM8DHNyrJq4mcPQzPkR,122.14526,0.71402,0.739
222,0KFAM8DHNyrJq4mcPQzPkR,122.85928,0.71013,0.505
223,0KFAM8DHNyrJq4mcPQzPkR,123.56941,0.69467,0.641
224,0KFAM8DHNyrJq4mcPQzPkR,124.26409,0.68495,0.859
225,0KFAM8DHNyrJq4mcPQzPkR,124.94904,0.68388,0.398
226,0KFAM8DHNyrJq4mcPQzPkR,125.63291,0.67635,0.306
227,0KFAM8DHNyrJq4mcPQzPkR,126.30926,0.66844,0.3
228,0KFAM8DHNyrJq4mcPQzPkR,126.9777,0.6692,0.688
229,0KFAM8DHNyrJq4mcPQzPkR,127.6469,0.67959,0.621
230,0KFAM8DHNyrJq4mcPQzPkR,128.32649,0.6874,0.584
231,0KFAM8DHNyrJq4mcPQzPkR,129.01389,0.68717,0.86
232,0KFAM8DHNyrJq4mcPQzPkR,129.70106,0.68782,0.84
233,0KFAM8DHNyrJq4mcPQzPkR,130.38888,0.69578,0.649
234,0KFAM8DHNyrJq4mcPQzPkR,131.08466,0.7047,0.505
235,0KFAM8DHNyrJq4mcPQzPkR,131.78936,0.70367,0.891
236,0KFAM8DHNyrJq4mcPQzPkR,132.49303,0.69303,0.708
237,0KFAM8DHNyrJq4mcPQzPkR,133.18606,0.68497,0.546
238,0KFAM8DHNyrJq4mcPQzPkR,133.87103,0.68493,0.748
239,0KFAM8DHNyrJq4mcPQzPkR,134.55595,0.68684,0.182
240,0KFAM8DHNyrJq4mcPQzPkR,135.24279,0.68717,0.36
241,0KFAM8DHNyrJq4mcPQzPkR,135.92997,0.68432,0.833
242,0KFAM8DHNyrJq4mcPQzPkR,136.61429,0.6802,0.79
243,0KFAM8DHNyrJq4mcPQzPkR,137.29449,0.68088,0.793
244,0KFAM8DHNyrJq4mcPQzPkR,137.97538,0.69471,0.811
245,0KFAM8DHNyrJq4mcPQzPkR,138.67008,0.70853,0.723
246,0KFAM8DHNyrJq4mcPQzPkR,139.37861,0.71722,0.598
247,0KFAM8DHNyrJq4mcPQzPkR,140.09583,0.72527,0.518
248,0KFAM8DHNyrJq4mcPQzPkR,140.8211,0.73234,0.527
249,0KFAM8DHNyrJq4mcPQzPkR,141.55344,0.7403,0.291
250,0KFAM8DHNyrJq4mcPQzPkR,142.29374,0.74371,0.237
251,0KFAM8DHNyrJq4mcPQzPkR,143.03745,0.73813,0.833
252,0KFAM8DHNyrJq4mcPQzPkR,143.77558,0.73922,0.404
253,0KFAM8DHNyrJq4mcPQzPkR,144.5148,0.73837,0.702
254,0KFAM8DHNyrJq4mcPQzPkR,145.25317,0.7276,0.47
255,0KFAM8DHNyrJq4mcPQzPkR,145.98077,0.72638,0.673
256,0KFAM8DHNyrJq4mcPQzPkR,146.70715,0.73448,0.644
257,0KFAM8DHNyrJq4mcPQzPkR,147.44163,0.73662,0.539
258,0KFAM8DHNyrJq4mcPQzPkR,148.17825,0.72986,0.439
259,0KFAM8DHNyrJq4mcPQzPkR,148.90811,0.72026,0.548
260,0KFAM8DHNyrJq4mcPQzPkR,149.62837,0.71003,0.638
261,0KFAM8DHNyrJq4mcPQzPkR,150.3384,0.71054,0.258
262,0KFAM8DHNyrJq4mcPQzPkR,151.04894,0.71132,0.629
263,0KFAM8DHNyrJq4mcPQzPkR,151.76026,0.70452,0.722
264,0KFAM8DHNyrJq4mcPQzPkR,152.46478,0.70599,0.337
265,0KFAM8DHNyrJq4mcPQzPkR,153.17077,0.70815,0.35
266,0KFAM8DHNyrJq4mcPQzPkR,153.87891,0.70329,0.736
267,0KFAM8DHNyrJq4mcPQzPkR,154.5822,0.70032,0.756
268,0KFAM8DHNyrJq4mcPQzPkR,155.28252,0.6923,0.384
269,0KFAM8DHNyrJq4mcPQzPkR,155.97482,0.68731,0.285
270,0KFAM8DHNyrJq4mcPQzPkR,156.66213,0.69107,0.697
271,0KFAM8DHNyrJq4mcPQzPkR,157.3532,0.69672,0.558
272,0KFAM8DHNyrJq4mcPQzPkR,158.04992,0.71025,0.656
273,0KFAM8DHNyrJq4mcPQzPkR,158.76018,0.72614,0.138
274,0KFAM8DHNyrJq4mcPQzPkR,159.48632,0.74195,0.566
275,0KFAM8DHNyrJq4mcPQzPkR,160.22827,0.75569,0.567
276,0KFAM8DHNyrJq4mcPQzPkR,160.98396,0.75915,0.567
277,0KFAM8DHNyrJq4mcPQzPkR,161.7431,0.75643,0.75
278,0KFAM8DHNyrJq4mcPQzPkR,162.49954,0.75131,0.35
279,0KFAM8DHNyrJq4mcPQzPkR,163.25085,0.74408,0.367
280,0KFAM8DHNyrJq4mcPQzPkR,163.99492,0.74218,0.353
281,0KFAM8DHNyrJq4mcPQzPkR,164.7371,0.74161,0.44
282,0KFAM8DHNyrJq4mcPQzPkR,165.47871,0.73481,0.574
283,0KFAM8DHNyrJq4mcPQzPkR,166.21352,0.74586,0.009
284,0KFAM8DHNyrJq4mcPQzPkR,166.95938,0.76127,0.12
285,0KFAM8DHNyrJq4mcPQzPkR,167.72065,0.76127,0.12
1506,2qYZPN1Frrp1KIaab3Dbt4,0.5005,0.47303,0.413
1507,2qYZPN1Frrp1KIaab3Dbt4,0.97353,0.48546,0.107
1508,2qYZPN1Frrp1KIaab3Dbt4,1.459,0.48751,0.476
1509,2qYZPN1Frrp1KIaab3Dbt4,1.94651,0.48607,0.214
1510,2qYZPN1Frrp1KIaab3Dbt4,2.43258,0.49103,0.505
1511,2qYZPN1Frrp1KIaab3Dbt4,2.92361,0.49383,0.327
1512,2qYZPN1Frrp1KIaab3Dbt4,3.41744,0.48904,0.366
1513,2qYZPN1Frrp1KIaab3Dbt4,3.90648,0.48687,0.136
1514,2qYZPN1Frrp1KIaab3Dbt4,4.39335,0.48948,0.488
1515,2qYZPN1Frrp1KIaab3Dbt4,4.88283,0.49035,0.353
1516,2qYZPN1Frrp1KIaab3Dbt4,5.37317,0.48926,0.321
1517,2qYZPN1Frrp1KIaab3Dbt4,5.86243,0.48578,0.17
1518,2qYZPN1Frrp1KIaab3Dbt4,6.34821,0.48382,0.48
1519,2qYZPN1Frrp1KIaab3Dbt4,6.83203,0.48252,0.406
1520,2qYZPN1Frrp1KIaab3Dbt4,7.31455,0.47883,0.371
1521,2qYZPN1Frrp1KIaab3Dbt4,7.79338,0.47947,0.187
1522,2qYZPN1Frrp1KIaab3Dbt4,8.27285,0.48185,0.458
1523,2qYZPN1Frrp1KIaab3Dbt4,8.7547,0.4812,0.322
1524,2qYZPN1Frrp1KIaab3Dbt4,9.2359,0.48229,0.432
1525,2qYZPN1Frrp1KIaab3Dbt4,9.71819,0.48662,0.273
1526,2qYZPN1Frrp1KIaab3Dbt4,10.20481,0.49226,0.487
1527,2qYZPN1Frrp1KIaab3Dbt4,10.69707,0.49378,0.336
1528,2qYZPN1Frrp1KIaab3Dbt4,11.19085,0.48857,0.363
1529,2qYZPN1Frrp1KIaab3Dbt4,11.67942,0.48509,0.205
1530,2qYZPN1Frrp1KIaab3Dbt4,12.16451,0.48682,0.492
1531,2qYZPN1Frrp1KIaab3Dbt4,12.65133,0.48964,0.359
1532,2qYZPN1Frrp1KIaab3Dbt4,13.14097,0.48834,0.319
1533,2qYZPN1Frrp1KIaab3Dbt4,13.62931,0.48182,0.167
1534,2qYZPN1Frrp1KIaab3Dbt4,14.11113,0.48008,0.483
1535,2qYZPN1Frrp1KIaab3Dbt4,14.59121,0.48333,0.392
1536,2qYZPN1Frrp1KIaab3Dbt4,15.07454,0.48441,0.351
1537,2qYZPN1Frrp1KIaab3Dbt4,15.55895,0.48354,0.185
1538,2qYZPN1Frrp1KIaab3Dbt4,16.0425,0.4818,0.888
1539,2qYZPN1Frrp1KIaab3Dbt4,16.5243,0.48137,0.902
1540,2qYZPN1Frrp1KIaab3Dbt4,17.00566,0.48462,0.854
1541,2qYZPN1Frrp1KIaab3Dbt4,17.49028,0.48744,0.801
1542,2qYZPN1Frrp1KIaab3Dbt4,17.97772,0.48657,0.872
1543,2qYZPN1Frrp1KIaab3Dbt4,18.46429,0.48504,0.876
1544,2qYZPN1Frrp1KIaab3Dbt4,18.94933,0.48461,0.818
1545,2qYZPN1Frrp1KIaab3Dbt4,19.43394,0.48525,0.808
1546,2qYZPN1Frrp1KIaab3Dbt4,19.91919,0.4859,0.878
1547,2qYZPN1Frrp1KIaab3Dbt4,20.40509,0.48589,0.865
1548,2qYZPN1Frrp1KIaab3Dbt4,20.89098,0.4848,0.818
1549,2qYZPN1Frrp1KIaab3Dbt4,21.37578,0.48436,0.783
1550,2qYZPN1Frrp1KIaab3Dbt4,21.86013,0.48522,0.858
1551,2qYZPN1Frrp1KIaab3Dbt4,22.34536,0.48609,0.869
1552,2qYZPN1Frrp1KIaab3Dbt4,22.83144,0.48565,0.803
1553,2qYZPN1Frrp1KIaab3Dbt4,23.31709,0.48479,0.778
1554,2qYZPN1Frrp1KIaab3Dbt4,23.80188,0.48501,0.859
1555,2qYZPN1Frrp1KIaab3Dbt4,24.28688,0.48566,0.865
1556,2qYZPN1Frrp1KIaab3Dbt4,24.77255,0.48567,0.805
1557,2qYZPN1Frrp1KIaab3Dbt4,25.25821,0.48524,0.769
1558,2qYZPN1Frrp1KIaab3Dbt4,25.74345,0.48438,0.868
1559,2qYZPN1Frrp1KIaab3Dbt4,26.22784,0.48461,0.868
1560,2qYZPN1Frrp1KIaab3Dbt4,26.71245,0.48526,0.809
1561,2qYZPN1Frrp1KIaab3Dbt4,27.19771,0.48592,0.803
1562,2qYZPN1Frrp1KIaab3Dbt4,27.68362,0.48657,0.855
1563,2qYZPN1Frrp1KIaab3Dbt4,28.1702,0.48593,0.845
1564,2qYZPN1Frrp1KIaab3Dbt4,28.65612,0.48549,0.789
1565,2qYZPN1Frrp1KIaab3Dbt4,29.14161,0.48548,0.751
1566,2qYZPN1Frrp1KIaab3Dbt4,29.62709,0.48504,0.88
1567,2qYZPN1Frrp1KIaab3Dbt4,30.11212,0.48482,0.881
1568,2qYZPN1Frrp1KIaab3Dbt4,30.59694,0.48437,0.813
1569,2qYZPN1Frrp1KIaab3Dbt4,31.08131,0.48436,0.775
1570,2qYZPN1Frrp1KIaab3Dbt4,31.56567,0.48565,0.864
1571,2qYZPN1Frrp1KIaab3Dbt4,32.05131,0.48586,0.867
1572,2qYZPN1Frrp1KIaab3Dbt4,32.53717,0.48563,0.798
1573,2qYZPN1Frrp1KIaab3Dbt4,33.0228,0.48583,0.763
1574,2qYZPN1Frrp1KIaab3Dbt4,33.50863,0.48561,0.872
1575,2qYZPN1Frrp1KIaab3Dbt4,33.99424,0.4856,0.88
1576,2qYZPN1Frrp1KIaab3Dbt4,34.47984,0.4858,0.816
1577,2qYZPN1Frrp1KIaab3Dbt4,34.96564,0.48601,0.804
1578,2qYZPN1Frrp1KIaab3Dbt4,35.45165,0.48665,0.871
1579,2qYZPN1Frrp1KIaab3Dbt4,35.9383,0.4862,0.859
1580,2qYZPN1Frrp1KIaab3Dbt4,36.4245,0.4851,0.809
1581,2qYZPN1Frrp1KIaab3Dbt4,36.9096,0.48531,0.775
1582,2qYZPN1Frrp1KIaab3Dbt4,37.39491,0.48616,0.882
1583,2qYZPN1Frrp1KIaab3Dbt4,37.88107,0.48615,0.884
1584,2qYZPN1Frrp1KIaab3Dbt4,38.36722,0.48506,0.818
1585,2qYZPN1Frrp1KIaab3Dbt4,38.85228,0.48418,0.789
1586,2qYZPN1Frrp1KIaab3Dbt4,39.33646,0.48569,0.859
1587,2qYZPN1Frrp1KIaab3Dbt4,39.82214,0.4872,0.867
1588,2qYZPN1Frrp1KIaab3Dbt4,40.30934,0.4861,0.805
1589,2qYZPN1Frrp1KIaab3Dbt4,40.79544,0.48458,0.769
1590,2qYZPN1Frrp1KIaab3Dbt4,41.28002,0.48392,0.869
1591,2qYZPN1Frrp1KIaab3Dbt4,41.76394,0.48457,0.878
1592,2qYZPN1Frrp1KIaab3Dbt4,42.2485,0.48543,0.813
1593,2qYZPN1Frrp1KIaab3Dbt4,42.73393,0.48476,0.806
1594,2qYZPN1Frrp1KIaab3Dbt4,43.21869,0.48476,0.853
1595,2qYZPN1Frrp1KIaab3Dbt4,43.70345,0.48584,0.844
1596,2qYZPN1Frrp1KIaab3Dbt4,44.18929,0.48584,0.795
1597,2qYZPN1Frrp1KIaab3Dbt4,44.67513,0.48561,0.77
1598,2qYZPN1Frrp1KIaab3Dbt4,45.16074,0.48518,0.876
1599,2qYZPN1Frrp1KIaab3Dbt4,45.64592,0.48496,0.879
1600,2qYZPN1Frrp1KIaab3Dbt4,46.13088,0.48539,0.823
1601,2qYZPN1Frrp1KIaab3Dbt4,46.61627,0.48539,0.8
1602,2qYZPN1Frrp1KIaab3Dbt4,47.10167,0.48561,0.866
1603,2qYZPN1Frrp1KIaab3Dbt4,47.58728,0.48604,0.863
1604,2qYZPN1Frrp1KIaab3Dbt4,48.07332,0.48583,0.8
1605,2qYZPN1Frrp1KIaab3Dbt4,48.55915,0.48561,0.771
1606,2qYZPN1Frrp1KIaab3Dbt4,49.04476,0.48518,0.868
1607,2qYZPN1Frrp1KIaab3Dbt4,49.52993,0.48518,0.874
1608,2qYZPN1Frrp1KIaab3Dbt4,50.01511,0.48539,0.814
1609,2qYZPN1Frrp1KIaab3Dbt4,50.5005,0.48518,0.807
1610,2qYZPN1Frrp1KIaab3Dbt4,50.98568,0.48583,0.871
1611,2qYZPN1Frrp1KIaab3Dbt4,51.4715,0.48604,0.858
1612,2qYZPN1Frrp1KIaab3Dbt4,51.95755,0.48496,0.812
1613,2qYZPN1Frrp1KIaab3Dbt4,52.4425,0.48496,0.779
1614,2qYZPN1Frrp1KIaab3Dbt4,52.92746,0.48583,0.882
1615,2qYZPN1Frrp1KIaab3Dbt4,53.41329,0.48605,0.88
1616,2qYZPN1Frrp1KIaab3Dbt4,53.89934,0.48561,0.82
1617,2qYZPN1Frrp1KIaab3Dbt4,54.38495,0.48475,0.786
1618,2qYZPN1Frrp1KIaab3Dbt4,54.8697,0.48497,0.859
1619,2qYZPN1Frrp1KIaab3Dbt4,55.35468,0.48671,0.864
1620,2qYZPN1Frrp1KIaab3Dbt4,55.84139,0.48672,0.805
1621,2qYZPN1Frrp1KIaab3Dbt4,56.3281,0.48477,0.766
1622,2qYZPN1Frrp1KIaab3Dbt4,56.81288,0.48435,0.866
1623,2qYZPN1Frrp1KIaab3Dbt4,57.29722,0.485,0.87
1624,2qYZPN1Frrp1KIaab3Dbt4,57.78223,0.48501,0.806
1625,2qYZPN1Frrp1KIaab3Dbt4,58.26724,0.48524,0.8
1626,2qYZPN1Frrp1KIaab3Dbt4,58.75248,0.48569,0.853
1627,2qYZPN1Frrp1KIaab3Dbt4,59.23817,0.48569,0.846
1628,2qYZPN1Frrp1KIaab3Dbt4,59.72386,0.48569,0.793
1629,2qYZPN1Frrp1KIaab3Dbt4,60.20955,0.48527,0.766
1630,2qYZPN1Frrp1KIaab3Dbt4,60.69481,0.48484,0.879
1631,2qYZPN1Frrp1KIaab3Dbt4,61.17966,0.48572,0.882
1632,2qYZPN1Frrp1KIaab3Dbt4,61.66538,0.48593,0.821
1633,2qYZPN1Frrp1KIaab3Dbt4,62.15131,0.48507,0.783
1634,2qYZPN1Frrp1KIaab3Dbt4,62.63638,0.48552,0.865
1635,2qYZPN1Frrp1KIaab3Dbt4,63.1219,0.48618,0.868
1636,2qYZPN1Frrp1KIaab3Dbt4,63.60807,0.48574,0.794
1637,2qYZPN1Frrp1KIaab3Dbt4,64.09381,0.48552,0.745
1638,2qYZPN1Frrp1KIaab3Dbt4,64.57933,0.48488,0.873
1639,2qYZPN1Frrp1KIaab3Dbt4,65.06421,0.48489,0.88
1640,2qYZPN1Frrp1KIaab3Dbt4,65.5491,0.48553,0.81
1641,2qYZPN1Frrp1KIaab3Dbt4,66.03463,0.48531,0.782
1642,2qYZPN1Frrp1KIaab3Dbt4,66.51994,0.48596,0.868
1643,2qYZPN1Frrp1KIaab3Dbt4,67.0059,0.48618,0.86
1644,2qYZPN1Frrp1KIaab3Dbt4,67.49208,0.48531,0.806
1645,2qYZPN1Frrp1KIaab3Dbt4,67.97739,0.48573,0.76
1646,2qYZPN1Frrp1KIaab3Dbt4,68.46312,0.48639,0.883
1647,2qYZPN1Frrp1KIaab3Dbt4,68.94951,0.48617,0.883
1648,2qYZPN1Frrp1KIaab3Dbt4,69.43568,0.4853,0.814
1649,2qYZPN1Frrp1KIaab3Dbt4,69.92098,0.48421,0.761
1650,2qYZPN1Frrp1KIaab3Dbt4,70.40518,0.48508,0.86
1651,2qYZPN1Frrp1KIaab3Dbt4,70.89026,0.4866,0.867
1652,2qYZPN1Frrp1KIaab3Dbt4,71.37686,0.48594,0.796
1653,2qYZPN1Frrp1KIaab3Dbt4,71.8628,0.48442,0.747
1654,2qYZPN1Frrp1KIaab3Dbt4,72.34722,0.48399,0.867
1655,2qYZPN1Frrp1KIaab3Dbt4,72.83121,0.48508,0.878
1656,2qYZPN1Frrp1KIaab3Dbt4,73.31629,0.48572,0.805
1657,2qYZPN1Frrp1KIaab3Dbt4,73.80201,0.48528,0.788
1658,2qYZPN1Frrp1KIaab3Dbt4,74.28729,0.48528,0.853
1659,2qYZPN1Frrp1KIaab3Dbt4,74.77257,0.48528,0.848
1660,2qYZPN1Frrp1KIaab3Dbt4,75.25786,0.48549,0.79
1661,2qYZPN1Frrp1KIaab3Dbt4,75.74335,0.48549,0.754
1662,2qYZPN1Frrp1KIaab3Dbt4,76.22884,0.48483,0.879
1663,2qYZPN1Frrp1KIaab3Dbt4,76.71367,0.48483,0.883
1664,2qYZPN1Frrp1KIaab3Dbt4,77.1985,0.48483,0.823
1665,2qYZPN1Frrp1KIaab3Dbt4,77.68333,0.48482,0.798
1666,2qYZPN1Frrp1KIaab3Dbt4,78.16815,0.4859,0.865
1667,2qYZPN1Frrp1KIaab3Dbt4,78.65405,0.48591,0.867
1668,2qYZPN1Frrp1KIaab3Dbt4,79.13996,0.48526,0.795
1669,2qYZPN1Frrp1KIaab3Dbt4,79.62522,0.48613,0.766
1670,2qYZPN1Frrp1KIaab3Dbt4,80.11135,0.48656,0.872
1671,2qYZPN1Frrp1KIaab3Dbt4,80.59791,0.48613,0.879
1672,2qYZPN1Frrp1KIaab3Dbt4,81.08404,0.48571,0.812
1673,2qYZPN1Frrp1KIaab3Dbt4,81.56975,0.48506,0.807
1674,2qYZPN1Frrp1KIaab3Dbt4,82.0548,0.48571,0.88
1675,2qYZPN1Frrp1KIaab3Dbt4,82.54051,0.48636,0.869
1676,2qYZPN1Frrp1KIaab3Dbt4,83.02687,0.48484,0.818
1677,2qYZPN1Frrp1KIaab3Dbt4,83.51171,0.48397,0.761
1678,2qYZPN1Frrp1KIaab3Dbt4,83.99568,0.48505,0.848
1679,2qYZPN1Frrp1KIaab3Dbt4,84.48073,0.48549,0.858
1680,2qYZPN1Frrp1KIaab3Dbt4,84.96622,0.48527,0.803
1681,2qYZPN1Frrp1KIaab3Dbt4,85.45149,0.48506,0.779
1682,2qYZPN1Frrp1KIaab3Dbt4,85.93654,0.48506,0.859
1683,2qYZPN1Frrp1KIaab3Dbt4,86.4216,0.48614,0.864
1684,2qYZPN1Frrp1KIaab3Dbt4,86.90775,0.48636,0.804
1685,2qYZPN1Frrp1KIaab3Dbt4,87.39411,0.48528,0.769
1686,2qYZPN1Frrp1KIaab3Dbt4,87.87939,0.48507,0.867
1687,2qYZPN1Frrp1KIaab3Dbt4,88.36446,0.4855,0.871
1688,2qYZPN1Frrp1KIaab3Dbt4,88.84997,0.48551,0.809
1689,2qYZPN1Frrp1KIaab3Dbt4,89.33547,0.48573,0.802
1690,2qYZPN1Frrp1KIaab3Dbt4,89.8212,0.48595,0.851
1691,2qYZPN1Frrp1KIaab3Dbt4,90.30715,0.48573,0.846
1692,2qYZPN1Frrp1KIaab3Dbt4,90.79288,0.4853,0.798
1693,2qYZPN1Frrp1KIaab3Dbt4,91.27818,0.48487,0.768
1694,2qYZPN1Frrp1KIaab3Dbt4,91.76305,0.4851,0.873
1695,2qYZPN1Frrp1KIaab3Dbt4,92.24815,0.48532,0.876
1696,2qYZPN1Frrp1KIaab3Dbt4,92.73346,0.4851,0.81
1697,2qYZPN1Frrp1KIaab3Dbt4,93.21857,0.48512,0.793
1698,2qYZPN1Frrp1KIaab3Dbt4,93.70368,0.48578,0.864
1699,2qYZPN1Frrp1KIaab3Dbt4,94.18947,0.48666,0.867
1700,2qYZPN1Frrp1KIaab3Dbt4,94.67612,0.48623,0.762
1701,2qYZPN1Frrp1KIaab3Dbt4,95.16235,0.4858,0.726
1702,2qYZPN1Frrp1KIaab3Dbt4,95.64815,0.48647,0.859
1703,2qYZPN1Frrp1KIaab3Dbt4,96.13462,0.48626,0.875
1704,2qYZPN1Frrp1KIaab3Dbt4,96.62089,0.48539,0.808
1705,2qYZPN1Frrp1KIaab3Dbt4,97.10628,0.48475,0.795
1706,2qYZPN1Frrp1KIaab3Dbt4,97.59103,0.48475,0.869
1707,2qYZPN1Frrp1KIaab3Dbt4,98.07578,0.48497,0.868
1708,2qYZPN1Frrp1KIaab3Dbt4,98.56075,0.48388,0.805
1709,2qYZPN1Frrp1KIaab3Dbt4,99.04463,0.48365,0.725
1710,2qYZPN1Frrp1KIaab3Dbt4,99.52828,0.48538,0.836
1711,2qYZPN1Frrp1KIaab3Dbt4,100.01366,0.48624,0.856
1712,2qYZPN1Frrp1KIaab3Dbt4,100.4999,0.48558,0.787
1713,2qYZPN1Frrp1KIaab3Dbt4,100.98548,0.48514,0.756
1714,2qYZPN1Frrp1KIaab3Dbt4,101.47061,0.48579,0.855
1715,2qYZPN1Frrp1KIaab3Dbt4,101.9564,0.48687,0.865
1716,2qYZPN1Frrp1KIaab3Dbt4,102.44327,0.48621,0.802
1717,2qYZPN1Frrp1KIaab3Dbt4,102.92948,0.48446,0.742
1718,2qYZPN1Frrp1KIaab3Dbt4,103.41394,0.48425,0.865
1719,2qYZPN1Frrp1KIaab3Dbt4,103.89819,0.48533,0.873
1720,2qYZPN1Frrp1KIaab3Dbt4,104.38352,0.48576,0.808
1721,2qYZPN1Frrp1KIaab3Dbt4,104.86928,0.48553,0.785
1722,2qYZPN1Frrp1KIaab3Dbt4,105.35481,0.48574,0.852
1723,2qYZPN1Frrp1KIaab3Dbt4,105.84055,0.48574,0.849
1724,2qYZPN1Frrp1KIaab3Dbt4,106.32628,0.48572,0.793
1725,2qYZPN1Frrp1KIaab3Dbt4,106.81201,0.48571,0.754
1726,2qYZPN1Frrp1KIaab3Dbt4,107.29772,0.48506,0.877
1727,2qYZPN1Frrp1KIaab3Dbt4,107.78277,0.48527,0.881
1728,2qYZPN1Frrp1KIaab3Dbt4,108.26804,0.4859,0.818
1729,2qYZPN1Frrp1KIaab3Dbt4,108.75395,0.48546,0.781
1730,2qYZPN1Frrp1KIaab3Dbt4,109.2394,0.48546,0.866
1731,2qYZPN1Frrp1KIaab3Dbt4,109.72486,0.48589,0.868
1732,2qYZPN1Frrp1KIaab3Dbt4,110.21075,0.48523,0.8
1733,2qYZPN1Frrp1KIaab3Dbt4,110.69598,0.48522,0.749
1734,2qYZPN1Frrp1KIaab3Dbt4,111.1812,0.485,0.869
1735,2qYZPN1Frrp1KIaab3Dbt4,111.6662,0.48479,0.876
1736,2qYZPN1Frrp1KIaab3Dbt4,112.15099,0.48522,0.806
1737,2qYZPN1Frrp1KIaab3Dbt4,112.63621,0.48564,0.781
1738,2qYZPN1Frrp1KIaab3Dbt4,113.12185,0.48651,0.867
1739,2qYZPN1Frrp1KIaab3Dbt4,113.60836,0.48586,0.859
1740,2qYZPN1Frrp1KIaab3Dbt4,114.09423,0.48457,0.808
1741,2qYZPN1Frrp1KIaab3Dbt4,114.57879,0.48521,0.769
1742,2qYZPN1Frrp1KIaab3Dbt4,115.06401,0.48587,0.881
1743,2qYZPN1Frrp1KIaab3Dbt4,115.54988,0.48587,0.884
1744,2qYZPN1Frrp1KIaab3Dbt4,116.03575,0.48545,0.813
1745,2qYZPN1Frrp1KIaab3Dbt4,116.5212,0.48415,0.788
1746,2qYZPN1Frrp1KIaab3Dbt4,117.00535,0.48523,0.859
1747,2qYZPN1Frrp1KIaab3Dbt4,117.49058,0.48675,0.865
1748,2qYZPN1Frrp1KIaab3Dbt4,117.97733,0.48589,0.809
1749,2qYZPN1Frrp1KIaab3Dbt4,118.46322,0.48481,0.769
1750,2qYZPN1Frrp1KIaab3Dbt4,118.94803,0.48481,0.868
1751,2qYZPN1Frrp1KIaab3Dbt4,119.43284,0.48503,0.872
1752,2qYZPN1Frrp1KIaab3Dbt4,119.91786,0.48546,0.806
1753,2qYZPN1Frrp1KIaab3Dbt4,120.40332,0.48568,0.802
1754,2qYZPN1Frrp1KIaab3Dbt4,120.889,0.48611,0.853
1755,2qYZPN1Frrp1KIaab3Dbt4,121.37511,0.48611,0.846
1756,2qYZPN1Frrp1KIaab3Dbt4,121.86122,0.48567,0.798
1757,2qYZPN1Frrp1KIaab3Dbt4,122.34689,0.48524,0.768
1758,2qYZPN1Frrp1KIaab3Dbt4,122.83213,0.4848,0.875
1759,2qYZPN1Frrp1KIaab3Dbt4,123.31694,0.48502,0.877
1760,2qYZPN1Frrp1KIaab3Dbt4,123.80196,0.48524,0.821
1761,2qYZPN1Frrp1KIaab3Dbt4,124.2872,0.48503,0.802
1762,2qYZPN1Frrp1KIaab3Dbt4,124.77222,0.48546,0.867
1763,2qYZPN1Frrp1KIaab3Dbt4,125.25768,0.48611,0.865
1764,2qYZPN1Frrp1KIaab3Dbt4,125.74379,0.48567,0.804
1765,2qYZPN1Frrp1KIaab3Dbt4,126.22946,0.48546,0.768
1766,2qYZPN1Frrp1KIaab3Dbt4,126.71492,0.48525,0.867
1767,2qYZPN1Frrp1KIaab3Dbt4,127.20017,0.48546,0.872
1768,2qYZPN1Frrp1KIaab3Dbt4,127.68563,0.48546,0.81
1769,2qYZPN1Frrp1KIaab3Dbt4,128.17109,0.48503,0.796
1770,2qYZPN1Frrp1KIaab3Dbt4,128.65613,0.48547,0.867
1771,2qYZPN1Frrp1KIaab3Dbt4,129.1416,0.48525,0.859
1772,2qYZPN1Frrp1KIaab3Dbt4,129.62685,0.4846,0.806
1773,2qYZPN1Frrp1KIaab3Dbt4,130.11145,0.48525,0.774
1774,2qYZPN1Frrp1KIaab3Dbt4,130.59669,0.48526,0.883
1775,2qYZPN1Frrp1KIaab3Dbt4,131.08195,0.48547,0.885
1776,2qYZPN1Frrp1KIaab3Dbt4,131.56742,0.48547,0.815
1777,2qYZPN1Frrp1KIaab3Dbt4,132.05289,0.48461,0.783
1778,2qYZPN1Frrp1KIaab3Dbt4,132.5375,0.4857,0.86
1779,2qYZPN1Frrp1KIaab3Dbt4,133.0232,0.48658,0.864
1780,2qYZPN1Frrp1KIaab3Dbt4,133.50978,0.48549,0.801
1781,2qYZPN1Frrp1KIaab3Dbt4,133.99527,0.48505,0.763
